2010-01-01,16238000.0
2010-02-01,16276000.0
2010-03-01,16308000.0
2010-04-01,16372000.0
2010-05-01,16447000.0
2010-06-01,16523000.0
2010-07-01,16600000.0
2010-08-01,16657000.0
2010-09-01,16746000.0
2010-10-01,16781000.0
2010-11-01,16800000.0
2010-12-01,16809000.0
2011-01-01,16844000.0
2011-02-01,16872000.0
2011-03-01,16912000.0
2011-04-01,16965000.0
2011-05-01,17006000.0
2011-06-01,17073000.0
2011-07-01,17136000.0
2011-08-01,17201000.0
2011-09-01,17256000.0
2011-10-01,17286000.0
2011-11-01,17306000.0
2011-12-01,17374000.0
2012-01-01,17414000.0
2012-02-01,17475000.0
2012-03-01,17523000.0
2012-04-01,17571000.0
2012-05-01,17615000.0
2012-06-01,17652000.0
2012-07-01,17674000.0
2012-08-01,17692000.0
2012-09-01,17711000.0
2012-10-01,17774000.0
2012-11-01,17879000.0
2012-12-01,17953000.0
2013-01-01,18014000.0
2013-02-01,18083000.0
2013-03-01,18117000.0
2013-04-01,18159000.0
2013-05-01,18207000.0
2013-06-01,18235000.0
2013-07-01,18254000.0
2013-08-01,18290000.0
2013-09-01,18315000.0
2013-10-01,18369000.0
2013-11-01,18433000.0
2013-12-01,18484000.0
2014-01-01,18538000.0
2014-02-01,18578000.0
2014-03-01,18619000.0
2014-04-01,18665000.0
2014-05-01,18727000.0
2014-06-01,18788000.0
2014-07-01,18849000.0
2014-08-01,18918000.0
2014-09-01,18969000.0
2014-10-01,19022000.0
2014-11-01,19055000.0
2014-12-01,19090000.0
2015-01-01,19154000.0
2015-02-01,19194000.0
2015-03-01,19216000.0
2015-04-01,19241000.0
2015-05-01,19270000.0
2015-06-01,19319000.0
2015-07-01,19382000.0
2015-08-01,19426000.0
2015-09-01,19468000.0
2015-10-01,19511000.0
2015-11-01,19548000.0
2015-12-01,19561000.0
2016-01-01,19556000.0
2016-02-01,19571000.0
2016-03-01,19621000.0
2016-04-01,19668000.0
2016-05-01,19694000.0
2016-06-01,19738000.0
2016-07-01,19784000.0
2016-08-01,19834000.0
2016-09-01,19896000.0
2016-10-01,19945000.0
2016-11-01,19989000.0
2016-12-01,20019000.0
2017-01-01,20016000.0
2017-02-01,20016000.0
2017-03-01,20012000.0
2017-04-01,20028000.0
2017-05-01,20061000.0
2017-06-01,20112000.0
2017-07-01,20149000.0
2017-08-01,20166000.0
2017-09-01,20190000.0
2017-10-01,20210000.0
2017-11-01,20252000.0
2017-12-01,20324000.0
2018-01-01,20418000.0
2018-02-01,20489000.0
2018-03-01,20507000.0
2018-04-01,20534000.0
2018-05-01,20573000.0
2018-06-01,20612000.0
2018-07-01,20648000.0
2018-08-01,20681000.0
2018-09-01,20683000.0
2018-10-01,20695000.0
2018-11-01,20752000.0
2018-12-01,20804000.0
2019-01-01,20839000.0
2019-02-01,20875000.0
2019-03-01,20885000.0
2019-04-01,20899000.0
2019-05-01,20940000.0
2019-06-01,20964000.0
2019-07-01,20968000.0
2019-08-01,20993000.0
2019-09-01,21035000.0
2019-10-01,21079000.0
2019-11-01,21096000.0
2019-12-01,21104000.0
2020-01-01,21090000.0
2020-02-01,21069000.0
2020-03-01,21019000.0
2020-04-01,20687000.0
2020-05-01,20216000.0
2020-06-01,19814000.0
2020-07-01,19682000.0
2020-08-01,19683000.0
2020-09-01,19739000.0
2020-10-01,19878000.0
2020-11-01,20021000.0
2020-12-01,20166000.0
2021-01-01,20331000.0
2021-02-01,20455000.0
2021-03-01,20604000.0
2021-04-01,20743000.0
2021-05-01,20817000.0
2021-06-01,20898000.0
2021-07-01,21018000.0
2021-08-01,21099000.0
2021-09-01,21224000.0
2021-10-01,21381000.0
2021-11-01,21568000.0
2021-12-01,21745000.0
2022-01-01,21816000.0
2022-02-01,21897000.0
2022-03-01,22021000.0
2022-04-01,22161000.0
2022-05-01,22249000.0
2022-06-01,22386000.0
2022-07-01,22490000.0
2022-08-01,22561000.0
2022-09-01,22631000.0
2022-10-01,22694000.0
2022-11-01,22731000.0
2022-12-01,22726000.0
2023-01-01,22723000.0
2023-02-01,22685000.0
2023-03-01,22623000.0
2023-04-01,22560000.0
2023-05-01,22535000.0
2023-06-01,22515000.0
2023-07-01,22508000.0
2023-08-01,22504000.0
2023-09-01,22471000.0
2023-10-01,22422000.0
2023-11-01,22373000.0
2023-12-01,22386000.0
2024-01-01,22423000.0
2024-02-01,22457000.0
2024-03-01,22464000.0
2024-04-01,22452000.0
2024-05-01,22423000.0
2024-06-01,22376000.0
2024-07-01,22333000.0
2024-08-01,22274000.0
2024-09-01,22249000.0
2024-10-01,22260000.0
2024-11-01,22310000.0
2024-12-01,22345000.0
2025-01-01,22293000.0
2025-02-01,22255000.0
2025-03-01,22241000.0
2025-04-01,22261000.0
2025-05-01,22245000.0
2025-06-01,22203000.0
2025-07-01,22164000.0
2025-08-01,22140000.0
2025-09-01,22239000.0
2025-10-01,22264000.0
2025-11-01,22304000.0
2025-12-01,22296000.0
2026-01-01,22241000.0
2026-02-01,22213000.0
2026-03-01,22215000.0
2026-04-01,22208000.0
2026-05-01,22219000.0
2026-06-01,22222000.0
2026-07-01,22227000.0
2026-08-01,22211000.0
