2006-01-01,4380797
2006-04-01,4410235
2006-07-01,4601077
2006-10-01,4929892
2007-01-01,5216131
2007-04-01,5583502
2007-07-01,5812922
2007-10-01,5857923
2008-01-01,5451453
2008-04-01,5365469
2008-07-01,4558476
2008-10-01,3707211
2009-01-01,3497940
2009-04-01,4113456
2009-07-01,4794375
2009-10-01,4945292
2010-01-01,5058482
2010-04-01,4540945
2010-07-01,5163300
2010-10-01,5486391
2011-01-01,5811089
2011-04-01,5855672
2011-07-01,4955939
2011-10-01,5214826
2012-01-01,5675995
2012-04-01,5413818
2012-07-01,5779627
2012-10-01,5969502
2013-01-01,6242826
2013-04-01,6220248
2013-07-01,6761608
2013-10-01,7120688
2014-01-01,7281944
2014-04-01,7590360
2014-07-01,7349004
2014-10-01,7242129
2015-01-01,7450882
2015-04-01,7490804
2015-07-01,6899499
2015-10-01,7057108
2016-01-01,7091226
2016-04-01,7066510
2016-07-01,7443347
2016-10-01,7403191
2017-01-01,7856674
2017-04-01,8151534
2017-07-01,8643317
2017-10-01,8893940
2018-01-01,8583542
2018-04-01,8464474
2018-07-01,8545109
2018-10-01,7417363
2019-01-01,8024457
2019-04-01,8281724
2019-07-01,8177891
2019-10-01,8668834
2020-01-01,6896949
2020-04-01,7885500
2020-07-01,8332481
2020-10-01,9349445
2021-01-01,9815310
2021-04-01,10471046
2021-07-01,10430735
2021-10-01,10847758
2022-01-01,10287444.0
2022-04-01,8877624.0
2022-07-01,8186237.0
2022-10-01,9144501.0
2023-01-01,9814409.0
2023-04-01,10056309.0
2023-07-01,9626651.0
2023-10-01,10518726.0
2024-01-01,11176842.0
2024-04-01,11185806.0
2024-07-01,11729577.0
2024-10-01,11040279.0
2025-01-01,11478271.0
2025-04-01,12498212.0
2025-07-01,13195143.0
2025-10-01,13818131.0
2026-01-01,13690841.0
