1970-01-01,67.91756
1970-02-01,68.03943
1970-03-01,68.15265
1970-04-01,68.20661
1970-05-01,68.16378
1970-06-01,68.21164
1970-07-01,68.24289
1970-08-01,67.97912
1970-09-01,68.16444
1970-10-01,67.83239
1970-11-01,67.69946
1970-12-01,68.05076
1971-01-01,68.09196
1971-02-01,67.99753
1971-03-01,68.45998
1971-04-01,68.15742
1971-05-01,67.88738
1971-06-01,67.85915
1971-07-01,67.79627
1971-08-01,67.693
1971-09-01,67.42426
1971-10-01,67.371
1971-11-01,67.6009
1971-12-01,67.5451
1972-01-01,67.5936
1972-02-01,67.44952
1972-03-01,67.16113
1972-04-01,67.17039
1972-05-01,67.22074
1972-06-01,67.02715
1972-07-01,67.25015
1972-08-01,67.3852
1972-09-01,67.21288
1972-10-01,67.36137
1972-11-01,67.25491
1972-12-01,67.88177
1973-01-01,68.18217
1973-02-01,68.2132
1973-03-01,67.79673
1973-04-01,67.57266
1973-05-01,67.21018
1973-06-01,67.70382
1973-07-01,67.79391
1973-08-01,67.51958
1973-09-01,67.64254
1973-10-01,68.19447
1973-11-01,67.90876
1973-12-01,67.30843
1974-01-01,67.18662
1974-02-01,67.28546
1974-03-01,67.33948
1974-04-01,67.41325
1974-05-01,67.15731
1974-06-01,66.91464
1974-07-01,66.47369
1974-08-01,66.57641
1974-09-01,66.6519
1974-10-01,66.53471
1974-11-01,66.49059
1974-12-01,66.22121
1975-01-01,66.03405
1975-02-01,66.00481
1975-03-01,66.03366
1975-04-01,65.82259
1975-05-01,66.23407
1975-06-01,66.10661
1975-07-01,66.1505
1975-08-01,66.18297
1975-09-01,66.06901
1975-10-01,65.93742
1975-11-01,65.98423
1975-12-01,66.19371
1976-01-01,66.14984
1976-02-01,66.21583
1976-03-01,66.28459
1976-04-01,65.96436
1976-05-01,65.70396
1976-06-01,65.71485
1976-07-01,66.05984
1976-08-01,66.23306
1976-09-01,66.23661
1976-10-01,66.07476
1976-11-01,66.10494
1976-12-01,66.33559
1977-01-01,66.33887
1977-02-01,66.23912
1977-03-01,66.29596
1977-04-01,66.57329
1977-05-01,66.3171
1977-06-01,66.27568
1977-07-01,66.48151
1977-08-01,66.38226
1977-09-01,66.52676
1977-10-01,66.38607
1977-11-01,66.60427
1977-12-01,66.71723
1978-01-01,66.47488
1978-02-01,66.64169
1978-03-01,66.68905
1978-04-01,66.67622
1978-05-01,66.95818
1978-06-01,66.97541
1978-07-01,66.64072
1978-08-01,66.55944
1978-09-01,66.58646
1978-10-01,66.74771
1978-11-01,66.8009
1978-12-01,66.85885
1979-01-01,67.07648
1979-02-01,67.00595
1979-03-01,66.78828
1979-04-01,66.90415
1979-05-01,67.16341
1979-06-01,67.11909
1979-07-01,67.14619
1979-08-01,67.16104
1979-09-01,66.95704
1979-10-01,67.28878
1979-11-01,67.12365
1979-12-01,66.98436
1980-01-01,67.02475
1980-02-01,67.03033
1980-03-01,66.98347
1980-04-01,66.98888
1980-05-01,66.94188
1980-06-01,67.2482
1980-07-01,67.26936
1980-08-01,67.2581
1980-09-01,67.32111
1980-10-01,67.11898
1980-11-01,67.01704
1980-12-01,67.04227
1981-01-01,67.10619
1981-02-01,66.98943
1981-03-01,67.08205
1981-04-01,67.23554
1981-05-01,67.02112
1981-06-01,67.07294
1981-07-01,67.13255
1981-08-01,67.24287
1981-09-01,67.07674
1981-10-01,67.07041
1981-11-01,67.33143
1981-12-01,67.32107
1982-01-01,67.26722
1982-02-01,67.39211
1982-03-01,67.49232
1982-04-01,67.35694
1982-05-01,67.3553
1982-06-01,67.08733
1982-07-01,67.04379
1982-08-01,67.10862
1982-09-01,67.11726
1982-10-01,67.29242
1982-11-01,67.40175
1982-12-01,67.76717
1983-01-01,67.74698
1983-02-01,67.72555
1983-03-01,67.76112
1983-04-01,67.65525
1983-05-01,67.83576
1983-06-01,67.81073
1983-07-01,67.80304
1983-08-01,67.73827
1983-09-01,67.70869
1983-10-01,67.69747
1983-11-01,67.65349
1983-12-01,67.50437
1984-01-01,67.28329
1984-02-01,67.3715
1984-03-01,67.39921
1984-04-01,67.45347
1984-05-01,67.4093
1984-06-01,67.58684
1984-07-01,67.48578
1984-08-01,67.51452
1984-09-01,67.75487
1984-10-01,67.73827
1984-11-01,67.64342
1984-12-01,67.61741
1985-01-01,67.69115
1985-02-01,67.54538
1985-03-01,67.37903
1985-04-01,67.53397
1985-05-01,67.44923
1985-06-01,67.24129
1985-07-01,67.32877
1985-08-01,67.30267
1985-09-01,67.39539
1985-10-01,67.29898
1985-11-01,67.21373
1985-12-01,66.96268
1986-01-01,67.42562
1986-02-01,67.41734
1986-03-01,67.32085
1986-04-01,67.20924
1986-05-01,67.12154
1986-06-01,67.21391
1986-07-01,67.29363
1986-08-01,67.30092
1986-09-01,67.17019
1986-10-01,67.23417
1986-11-01,67.11612
1986-12-01,66.95979
1987-01-01,66.88691
1987-02-01,66.91594
1987-03-01,67.02955
1987-04-01,67.01171
1987-05-01,66.96004
1987-06-01,67.0201
1987-07-01,67.07184
1987-08-01,67.33301
1987-09-01,67.28389
1987-10-01,67.22374
1987-11-01,67.36282
1987-12-01,67.42319
1988-01-01,67.3912
1988-02-01,67.20605
1988-03-01,67.29649
1988-04-01,67.47723
1988-05-01,67.52751
1988-06-01,67.52825
1988-07-01,67.51617
1988-08-01,67.51259
1988-09-01,67.49711
1988-10-01,67.45277
1988-11-01,67.50687
1988-12-01,67.72132
1989-01-01,67.71346
1989-02-01,67.86792
1989-03-01,67.87801
1989-04-01,68.00253
1989-05-01,68.07106
1989-06-01,68.28193
1989-07-01,68.28155
1989-08-01,68.16061
1989-09-01,68.10127
1989-10-01,68.20792
1989-11-01,68.31435
1989-12-01,68.4041
1990-01-01,68.42375
1990-02-01,68.63042
1990-03-01,68.79072
1990-04-01,68.63838
1990-05-01,68.82253
1990-06-01,68.67435
1990-07-01,68.8507
1990-08-01,68.72912
1990-09-01,68.98997
1990-10-01,69.0218
1990-11-01,69.03452
1990-12-01,69.06549
1991-01-01,69.27705
1991-02-01,69.26778
1991-03-01,69.2794
1991-04-01,69.26744
1991-05-01,69.35423
1991-06-01,69.49471
1991-07-01,69.40336
1991-08-01,69.53413
1991-09-01,69.58728
1991-10-01,69.545
1991-11-01,69.69773
1991-12-01,69.78902
1992-01-01,69.65703
1992-02-01,69.98194
1992-03-01,69.79501
1992-04-01,69.69433
1992-05-01,69.64721
1992-06-01,69.59153
1992-07-01,69.54669
1992-08-01,69.67403
1992-09-01,69.64928
1992-10-01,69.90466
1992-11-01,69.92042
1992-12-01,69.86007
1993-01-01,69.65665
1993-02-01,69.48714
1993-03-01,69.48113
1993-04-01,69.59339
1993-05-01,69.53735
1993-06-01,69.51406
1993-07-01,69.59084
1993-08-01,69.6132
1993-09-01,69.5444
1993-10-01,69.61094
1993-11-01,69.59426
1993-12-01,69.5917
1994-01-01,69.45941
1994-02-01,69.28441
1994-03-01,69.29578
1994-04-01,69.51902
1994-05-01,69.60352
1994-06-01,69.41438
1994-07-01,69.29899
1994-08-01,69.30312
1994-09-01,69.20099
1994-10-01,69.21819
1994-11-01,69.29091
1994-12-01,69.24074
1995-01-01,69.25542
1995-02-01,69.27972
1995-03-01,69.25845
1995-04-01,69.22006
1995-05-01,69.22279
1995-06-01,69.234
1995-07-01,69.28157
1995-08-01,69.21134
1995-09-01,69.40742
1995-10-01,69.27336
1995-11-01,69.17212
1995-12-01,69.20719
1996-01-01,69.19854
